FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1095483	CD45RA-	CD45RA-	ANA816	548386
1095493	CCR6+	CCR6+	ANA36	548387
1095497	CXCR5-	CXCR5-	ANA78	548388
1095502	CD3+	CD3+	ANA809	548389
1095503	CD4+	CD4+	ANA41	548389
1095506	CD45RA-	CD45RA-	ANA816	548389
1095512	CXCR5-	CXCR5-	ANA78	548390
1095514	CXCR3-	CXCR3-	ANA76	548390
1095517	CD3+	CD3+	ANA809	548391
1095519	CD8-	CD8-	ANA810	548391
1095525	CD4+	CD4+	ANA41	548392
1095529	CXCR3-	CXCR3-	ANA76	548392
1095534	CD8+	CD8+	ANA810	548393
1095535	CD3+	CD3+	ANA809	548394
1095538	CCR6+	CCR6+	ANA36	548394
1095546	CXCR5+	CXCR5+	ANA78	548396
1095564	CD14-	CD14-	ANA804	548401
1095578	CD19+	CD19+	ANA805	548404
1095580	CD14-	CD14-	ANA804	548404
1095581	CD38+	CD38+	ANA808	548404
1095582	CD20-	CD20-	ANA806	548404
1095587	CD38+	CD38+	ANA808	548405
1095599	IgD+	IgD+	ANA813	548407
1095605	CD19+	CD19+	ANA805	548409
1095610	CD19+	CD19+	ANA805	548410
1095612	CD14-	CD14-	ANA804	548410
1095623	CD19+	CD19+	ANA805	548413
1095628	B7-2+	CD86+	ANA868	548413
1095635	CD19+	CD19+	ANA805	548415
1095640	B7-2+	CD86+	ANA868	548415
1095645	IgD-	IgD-	ANA813	548416
1095656	B7-2+	CD86+	ANA868	548418
1095662	HLADR+	HLA-DR+	ANA812	548420
1095664	CD11c-	CD11c-	ANA814	548420
1095674	CD11c-	CD11c-	ANA814	548422
1095675	B7-2+	CD86+	ANA868	548422
1095682	HLADR+	HLA-DR+	ANA812	548424
1095683	BDCA2, CD303-	BDCA2-	ANA870	548424
1095685		Lin1-		548425
1095692	BDCA2, CD303-	BDCA2-	ANA870	548426
1095694	CD2+	CD2+	ANA860	548426
1095698	CD11c+	CD11c+	ANA814	548427
1095702	BDCA2, CD303-	BDCA2-	ANA870	548428
1095705		Lin1-		548429
1095709	BDCA3-	BDCA3-	ANA894	548429
1095746	HLADR+	HLA-DR+	ANA812	548435
1095748	CD11c+	CD11c+	ANA814	548435
1095750	BDCA1-	CD1c-	ANA895	548435
1095762	CD11c+	CD11c+	ANA814	548437
1095765	B7-2+	CD86+	ANA868	548437
1095773	CD14+	CD14+	ANA804	548439
1095788	HLADR+	HLA-DR+	ANA812	548444
1095789	CD16-	CD16-	ANA811	548444
1095795	HLADR+	HLA-DR+	ANA812	548446
1095809	CD11b+	CD11b+	ANA878	548449
1095816	CD16+	CD16+	ANA811	548451
1095827	CD16+	CD16+	ANA811	548454
1095838	CD14+	CD14+	ANA804	548458
1095862	CD14+	CD14+	ANA804	548464
1095863	HLADR+	HLA-DR+	ANA812	548464
1095869	CD16+	CD16+ granulocyte	ANA811	548468
1095871	CD3+	CD3+	ANA809	548470
1095872	CD278+	ICOS+	ANA898	548470
1095891	CD3+	CD3+	ANA809	548475
1095899	CD4+	CD4+	ANA41	548476
1095902	CD45RA-	CD45RA-	ANA816	548476
1095903	CXCR3+	CXCR3+	ANA76	548476
1095916	CXCR5+	CXCR5+	ANA78	548478
1095933	CXCR3-	CXCR3-	ANA76	548480
1095942	CCR6-	CCR6-	ANA36	548481
1095943	CD3+	CD3+	ANA809	548482
1095957	CD4+	CD4+	ANA41	548484
1095967	CXCR3+	CXCR3+	ANA76	548485
1095969	CD3+	CD3+	ANA809	548486
1095974	CXCR3+	CXCR3+	ANA76	548486
1095980	CXCR5-	CXCR5-	ANA78	548487
1095989	CXCR3+	CXCR3+	ANA76	548488
1095993	CD4+	CD4+	ANA41	548489
1096018	CD45RA-	CD45RA-	ANA816	548492
1096020	CCR6-	CCR6-	ANA36	548492
1096026	CD4-	CD4-	ANA41	548494
1096047	B7-2+	CD86+	ANA868	548499
1096050	CD14-	CD14-	ANA804	548500
1096058	CD3-	CD3-	ANA809	548502
1096062	B7-2+	CD86+	ANA868	548502
1096065	CD14-	CD14-	ANA804	548503
1096069	CD3-	CD3-	ANA809	548504
1096077	CD38+	CD38+	ANA808	548505
1096081	CD14-	CD14-	ANA804	548506
1096087	CD14-	CD14-	ANA804	548507
1096088	CD27-	CD27-	ANA40	548507
1096119	CD19+	CD19+	ANA805	548514
1096124	B7-2+	CD86+	ANA868	548514
1096151		Lin1-		548520
1096172	HLADR+	HLA-DR+	ANA812	548524
1096183	CD11c+	CD11c+	ANA814	548526
1096194	B7-2-	CD86-	ANA868	548528
1096199	BDCA3-	BDCA3-	ANA894	548529
1096215		Lin1-		548532
1096228	B7-2-	CD86-	ANA868	548533
1096249		Lin1-		548537
1096259	CD11c+	CD11c+	ANA814	548538
1096261	BDCA1-	CD1c-	ANA895	548538
1096265	CD14+	CD14+	ANA804	548540
1096286	CD16+	CD16+	ANA811	548546
1096291	CCRL1-	CX3CR1-	ANA59	548547
1096294	CD16-	CD16-	ANA811	548548
1096306	CD16+	CD16+	ANA811	548551
1096339	B7-2-	CD86-	ANA868	548560
1096349	HLADR+	HLA-DR+	ANA812	548563
1096355	SLAN-	SLAN-	ANA906	548564
1096356	SLAN+	SLAN+	ANA906	548565
1096366	CD3+	CD3+	ANA809	548572
1096367	CD4+	CD4+	ANA41	548572
1096373	CXCR5+	CXCR5+	ANA78	548573
1096374	CD45RA-	CD45RA-	ANA816	548573
1096379	CD45RA-	CD45RA-	ANA816	548574
1096382	CD4+	CD4+	ANA41	548575
1096383	CD8-	CD8-	ANA810	548575
1096398	CD8-	CD8-	ANA810	548577
1096408	CXCR3+	CXCR3+	ANA76	548578
1096415	CD45RA-	CD45RA-	ANA816	548579
1096431	CXCR3-	CXCR3-	ANA76	548581
1096451	CD278+	ICOS+	ANA898	548584
1096455	CXCR5-	CXCR5-	ANA78	548585
1096464	CXCR3+	CXCR3+	ANA76	548586
1096470	CXCR5-	CXCR5-	ANA78	548587
1096473	CCR6+	CCR6+	ANA36	548587
1096474	CD3+	CD3+	ANA809	548588
1096491	CD8-	CD8-	ANA810	548590
1096495	CCR6+	CCR6+	ANA36	548590
1096513	CD4-	CD4-	ANA41	548593
1096538	CD19+	CD19+	ANA805	548600
1096543	CD3-	CD3-	ANA809	548601
1096549	CD14-	CD14-	ANA804	548602
1096560	CD14-	CD14-	ANA804	548604
1096564	CD19+	CD19+	ANA805	548605
1096572	CD38+	CD38+	ANA808	548606
1096594	IgD-	IgD-	ANA813	548610
1096609	CD19+	CD19+	ANA805	548614
1096619	IgD-	IgD-	ANA813	548615
1096621	CD19+	CD19+	ANA805	548616
1096627	CD19+	CD19+	ANA805	548617
1096632	CD19+	CD19+	ANA805	548618
1096639	BDCA2, CD303+	BDCA2+	ANA870	548619
1096647	HLADR+	HLA-DR+	ANA812	548621
1096653	BDCA2, CD303+	BDCA2+	ANA870	548622
1096659	CD11c-	CD11c-	ANA814	548623
1096666	HLADR+	HLA-DR+	ANA812	548625
1096673	CD11c+	CD11c+	ANA814	548626
1096675		Lin1-		548627
1096681	HLADR+	HLA-DR+	ANA812	548628
1096691		Lin1-		548630
1096693	BDCA2, CD303-	BDCA2-	ANA870	548630
1096694	CD11c+	CD11c+	ANA814	548630
1096698		Lin1-		548631
1096699	HLADR+	HLA-DR+	ANA812	548631
1096732		Lin1-		548636
1096742	CD11c+	CD11c+	ANA814	548637
1096760	CD16+	CD16+	ANA811	548641
1096764	CD14+	CD14+	ANA804	548643
1096779	HLADR+	HLA-DR+	ANA812	548647
1096784	CD16-	CD16-	ANA811	548648
1096787	HLADR+	HLA-DR+	ANA812	548649
1096789	CD11b+	CD11b+	ANA878	548649
1096794	CD14+	CD14+	ANA804	548651
1096813	CD16-	CD16-	ANA811	548656
1096815	HLADR+	HLA-DR+	ANA812	548657
1096821	B7-2+	CD86+	ANA868	548658
1096828	CD16-	CD16-	ANA811	548660
1096844	CD16-	CD16-	ANA811	548664
1096863	CXCR5+	CXCR5+	ANA78	548673
1096871	CD3+	CD3+	ANA809	548675
1096897	CD45RA-	CD45RA-	ANA816	548678
1096898	CXCR3+	CXCR3+	ANA76	548678
1096900	CD278+	ICOS+	ANA898	548678
1096907	CCR6+	CCR6+	ANA36	548679
1096932	CD4+	CD4+	ANA41	548683
1096934	CXCR5-	CXCR5-	ANA78	548683
1096937	CD4+	CD4+	ANA41	548684
1096938	CD8-	CD8-	ANA810	548684
1096951	CD8-	CD8-	ANA810	548686
1096975	CXCR5-	CXCR5-	ANA78	548689
1096988	CD4+	CD4+	ANA41	548691
1096991	CD45RA-	CD45RA-	ANA816	548691
1096999	CXCR3-	CXCR3-	ANA76	548692
1097008	CCR6+	CCR6+	ANA36	548694
1097011	CD8+	CD8+	ANA810	548695
1097015	CD8+	CD8+	ANA810	548696
1097019	CD8+	CD8+	ANA810	548697
1097021	CD19+	CD19+	ANA805	548698
1097036	CD138+	CD138+	ANA891	548701
1097043	CD19+	CD19+	ANA805	548703
1097049	CD3-	CD3-	ANA809	548704
1097052	CD20-	CD20-	ANA806	548704
1097098	B7-2+	CD86+	ANA868	548713
1097102	CD27+	CD27+	ANA40	548714
1097104	B7-2+	CD86+	ANA868	548714
1097107	CD14-	CD14-	ANA804	548715
1097122	CD19+	CD19+	ANA805	548718
1097144	CD11c-	CD11c-	ANA814	548722
1097145	B7-2+	CD86+	ANA868	548722
1097151		Lin1-		548724
1097157	BDCA2, CD303-	BDCA2-	ANA870	548725
1097158	CD11c+	CD11c+	ANA814	548725
1097159	CD2-	CD2-	ANA860	548725
1097160		Lin1-		548726
1097161	HLADR+	HLA-DR+	ANA812	548726
1097163	CD11c+	CD11c+	ANA814	548726
1097166	HLADR+	HLA-DR+	ANA812	548727
1097182	HLADR+	HLA-DR+	ANA812	548730
1097188		Lin1-		548731
1097193	BDCA1+	CD1c+	ANA895	548731
1097198	CD11c+	CD11c+	ANA814	548732
1097202		Lin1-		548733
1097227	BDCA1-	CD1c-	ANA895	548736
1097233	BDCA3+	BDCA3+	ANA894	548737
1097239	CD11c+	CD11c+	ANA814	548738
1097242	B7-2-	CD86-	ANA868	548738
1097249	HLADR+	HLA-DR+	ANA812	548741
1097257	CD14lo	CD14lo	ANA804	548744
1097263	CCRL1+	CX3CR1+	ANA59	548745
1097269	HLADR+	HLA-DR+	ANA812	548747
1097281	HLADR+	HLA-DR+	ANA812	548750
1097288	CD14+	CD14+	ANA804	548752
1097292	CD14+	CD14+	ANA804	548753
1097295	CD14+	CD14+	ANA804	548754
1097303	CD16-	CD16-	ANA811	548756
1097309	HLADR+	HLA-DR+	ANA812	548758
1097325	HLADR+	HLA-DR+	ANA812	548762
1097338	CD16-	CD16- granulocyte	ANA811	548767
1097366	CXCR3+	CXCR3+	ANA76	548775
1097369	CD4+	CD4+	ANA41	548776
1097378	CD8-	CD8-	ANA810	548777
1097380	CD45RA-	CD45RA-	ANA816	548777
1097383	CD3+	CD3+	ANA809	548778
1097404	CCR6+	CCR6+	ANA36	548780
1097407	CD4+	CD4+	ANA41	548781
1097426	CD3+	CD3+	ANA809	548784
1097432	CD3+	CD3+	ANA809	548785
1097433	CD4+	CD4+	ANA41	548785
1097434	CD8-	CD8-	ANA810	548785
1097438	CCR6-	CCR6-	ANA36	548785
1097456	CD8-	CD8-	ANA810	548788
1097465	CXCR5-	CXCR5-	ANA78	548789
1097471	CD8-	CD8-	ANA810	548790
1097486	CD8-	CD8-	ANA810	548792
1097487	CXCR5-	CXCR5-	ANA78	548792
1097490	CCR6-	CCR6-	ANA36	548792
1097492	CD3+	CD3+	ANA809	548793
1097499	CD3+	CD3+	ANA809	548795
1097500	CD4-	CD4-	ANA41	548795
1097525	CD27+	CD27+	ANA40	548801
1097527	CD19+	CD19+	ANA805	548802
1097531	CD138+	CD138+	ANA891	548802
1097536	CD38+	CD38+	ANA808	548803
1097544	CD19+	CD19+	ANA805	548805
1097545	CD3-	CD3-	ANA809	548805
1097567	CD14-	CD14-	ANA804	548809
1097579	CD19+	CD19+	ANA805	548812
1097609	CD14-	CD14-	ANA804	548817
1097612	CD19+	CD19+	ANA805	548818
1097613	CD3-	CD3-	ANA809	548818
1097618	HLADR+	HLA-DR+	ANA812	548819
1097619	BDCA2, CD303+	BDCA2+	ANA870	548819
1097626		Lin1-		548821
1097627	HLADR+	HLA-DR+	ANA812	548821
1097630	CD2+	CD2+	ANA860	548821
1097636		Lin1-		548823
1097653	CD11c+	CD11c+	ANA814	548826
1097654	CD2+	CD2+	ANA860	548826
1097656	HLADR+	HLA-DR+	ANA812	548827
1097660		Lin1-		548828
1097691	B7-2+	CD86+	ANA868	548832
1097706	HLADR+	HLA-DR+	ANA812	548835
1097709	BDCA3+	BDCA3+	ANA894	548835
1097721	BDCA2, CD303-	BDCA2-	ANA870	548837
1097738	CD14lo	CD14lo	ANA804	548841
1097739	HLADR+	HLA-DR+	ANA812	548841
1097754	CD14+	CD14+	ANA804	548846
1097781	CD11b-	CD11b-	ANA878	548852
1097782	CD14+	CD14+	ANA804	548853
1097787	CD16+	CD16+	ANA811	548854
1097802	CD14+	CD14+	ANA804	548859
1097806	CD14+	CD14+	ANA804	548860
1097817	SLAN+	SLAN+	ANA906	548862
1097818	CD14+	CD14+	ANA804	548863
1097841	CD4+	CD4+	ANA41	548873
1097850	CD278+	ICOS+	ANA898	548874
1097873	CD3+	CD3+	ANA809	548878
1097875	CD8-	CD8-	ANA810	548878
1097878	CXCR3+	CXCR3+	ANA76	548878
1097880	CD278+	ICOS+	ANA898	548878
1097889	CD4+	CD4+	ANA41	548880
1097899	CXCR5+	CXCR5+	ANA78	548881
1097932	CXCR5-	CXCR5-	ANA78	548886
1097937	CD3+	CD3+	ANA809	548887
1097959	CD3+	CD3+	ANA809	548890
1097960	CD4+	CD4+	ANA41	548890
1097964	CXCR3-	CXCR3-	ANA76	548890
1097977	CXCR5-	CXCR5-	ANA78	548892
1097978	CD45RA-	CD45RA-	ANA816	548892
1097980	CCR6-	CCR6-	ANA36	548892
1097990	CD4-	CD4-	ANA41	548895
1097996	CXCR5+	CXCR5+	ANA78	548896
1098002	CD3-	CD3-	ANA809	548898
1098003	CD14-	CD14-	ANA804	548898
1098004	CD19+	CD19+	ANA805	548899
1098011	CD27+	CD27+	ANA40	548900
1098021	CD138+	CD138+	ANA891	548902
1098029	CD3-	CD3-	ANA809	548904
1098030	CD14-	CD14-	ANA804	548904
1098031	CD38+	CD38+	ANA808	548904
1098042	CD38+	CD38+	ANA808	548906
1098043	CD24+	CD24+	ANA807	548906
1098047	CD14-	CD14-	ANA804	548907
1098050	CD19+	CD19+	ANA805	548908
1098059	IgD-	IgD-	ANA813	548909
1098070	CD3-	CD3-	ANA809	548912
1098071	CD14-	CD14-	ANA804	548912
1098105	CD20-	CD20-	ANA806	548918
1098106	B7-2+	CD86+	ANA868	548918
1098111		Lin1-		548920
1098135		Lin1-		548925
1098154	B7-2-	CD86-	ANA868	548928
1098158	CD11c+	CD11c+	ANA814	548929
1098164	CD11c+	CD11c+	ANA814	548930
1098176	HLADR+	HLA-DR+	ANA812	548932
1098200	BDCA1-	CD1c-	ANA895	548935
1098207	BDCA1-	CD1c-	ANA895	548936
1098208	CD2+	CD2+	ANA860	548936
1098215	B7-2+	CD86+	ANA868	548937
1098216		Lin1-		548938
1098229	HLADR+	HLA-DR+	ANA812	548941
1098231	CD14+	CD14+	ANA804	548942
1098234	CD14+	CD14+	ANA804	548943
1098235	HLADR+	HLA-DR+	ANA812	548943
1098238	HLADR+	HLA-DR+	ANA812	548944
1098239	CD16-	CD16-	ANA811	548944
1098244	CD14+	CD14+	ANA804	548946
1098246	CD16+	CD16+	ANA811	548946
1098248	CD14+	CD14+	ANA804	548947
1098251	CCRL1-	CX3CR1-	ANA59	548947
1098262	CD16+	CD16+	ANA811	548950
1098266	CD16+	CD16+	ANA811	548951
1098267	CD11b-	CD11b-	ANA878	548951
1098298	CD16-	CD16-	ANA811	548960
1098305	HLADR+	HLA-DR+	ANA812	548962
1098308	CD14+	CD14+	ANA804	548963
1098326	CD3+	CD3+	ANA809	548972
1098335	CD3+	CD3+	ANA809	548974
1098351	CXCR5+	CXCR5+	ANA78	548976
1098354	CCR6-	CCR6-	ANA36	548976
1098367	CD45RA-	CD45RA-	ANA816	548978
1098374	CXCR5+	CXCR5+	ANA78	548979
1098376	CXCR3-	CXCR3-	ANA76	548979
1098382	CD45RA-	CD45RA-	ANA816	548980
1098387	CD4+	CD4+	ANA41	548981
1098390	CD45RA-	CD45RA-	ANA816	548981
1098413	CD4+	CD4+	ANA41	548985
1098419	CD3+	CD3+	ANA809	548986
1098453	CD45RA-	CD45RA-	ANA816	548990
1098462	CXCR3-	CXCR3-	ANA76	548991
1098463	CCR6-	CCR6-	ANA36	548991
1098473	CD4-	CD4-	ANA41	548993
1098482	CXCR3+	CXCR3+	ANA76	548995
1098487	CD3+	CD3+	ANA809	548997
1098488	CD4-	CD4-	ANA41	548997
1098492	CD3-	CD3-	ANA809	548998
1098493	CD14-	CD14-	ANA804	548998
1098495	CD3-	CD3-	ANA809	548999
1098496	CD14-	CD14-	ANA804	548999
1098502	CD19+	CD19+	ANA805	549001
1098515	CD14-	CD14-	ANA804	549003
1098519	CD3-	CD3-	ANA809	549004
1098525	CD3-	CD3-	ANA809	549005
1098539	IgD+	IgD+	ANA813	549007
1098557	CD14-	CD14-	ANA804	549011
1098582	CD3-	CD3-	ANA809	549016
1098591	B7-2+	CD86+	ANA868	549017
1098602	HLADR+	HLA-DR+	ANA812	549020
1098608	BDCA2, CD303+	BDCA2+	ANA870	549021
1098616		Lin1-		549023
1098621		Lin1-		549024
1098627	BDCA2, CD303-	BDCA2-	ANA870	549025
1098631	HLADR+	HLA-DR+	ANA812	549026
1098634	CD2+	CD2+	ANA860	549026
1098637	BDCA2, CD303-	BDCA2-	ANA870	549027
1098641	HLADR+	HLA-DR+	ANA812	549028
1098647	BDCA2, CD303-	BDCA2-	ANA870	549029
1098651		Lin1-		549030
1098653	BDCA2, CD303-	BDCA2-	ANA870	549030
1098671	B7-2+	CD86+	ANA868	549032
1098687	BDCA2, CD303-	BDCA2-	ANA870	549035
1098696	BDCA3+	BDCA3+	ANA894	549036
1098700	HLADR+	HLA-DR+	ANA812	549037
1098723	CD16+	CD16+	ANA811	549042
1098725	HLADR+	HLA-DR+	ANA812	549043
1098728	HLADR+	HLA-DR+	ANA812	549044
1098733	CCRL1+	CX3CR1+	ANA59	549045
1098735	HLADR+	HLA-DR+	ANA812	549046
1098736	CD16+	CD16+	ANA811	549046
1098742	CD14+	CD14+	ANA804	549048
1098761	CD11b-	CD11b-	ANA878	549052
1098767	CD16+	CD16+	ANA811	549054
1098770	CD16+	CD16+	ANA811	549055
1098785	B7-2-	CD86-	ANA868	549059
1098816	CD3+	CD3+	ANA809	549072
1098831	CD3+	CD3+	ANA809	549075
1098832	CD4+	CD4+	ANA41	549075
1098836	CXCR3+	CXCR3+	ANA76	549075
1098848	CD8-	CD8-	ANA810	549077
1098858	CXCR3+	CXCR3+	ANA76	549078
1098863	CD8-	CD8-	ANA810	549079
1098866	CXCR3-	CXCR3-	ANA76	549079
1098869	CD4+	CD4+	ANA41	549080
1098883	CD3+	CD3+	ANA809	549082
1098887	CD45RA-	CD45RA-	ANA816	549082
1098892	CD4+	CD4+	ANA41	549083
1098919	CD8-	CD8-	ANA810	549087
1098922	CXCR3+	CXCR3+	ANA76	549087
1098930	CCR6+	CCR6+	ANA36	549088
1098935	CXCR5-	CXCR5-	ANA78	549089
1098937	CXCR3-	CXCR3-	ANA76	549089
1098952	CXCR3-	CXCR3-	ANA76	549091
1098954	CD3+	CD3+	ANA809	549092
1098957	CXCR5-	CXCR5-	ANA78	549092
1098958	CD45RA-	CD45RA-	ANA816	549092
1098964	CD8+	CD8+	ANA810	549093
1098988	CD19+	CD19+	ANA805	549100
1099023	CD24+	CD24+	ANA807	549106
1099029	IgD+	IgD+	ANA813	549107
1099038	CD27+	CD27+	ANA40	549109
1099044	IgD-	IgD-	ANA813	549110
1099056	CD27-	CD27-	ANA40	549113
1099062	CD27+	CD27+	ANA40	549114
1099063	IgD+	IgD+	ANA813	549114
1099065	CD19+	CD19+	ANA805	549115
1099079	CD14-	CD14-	ANA804	549117
1099090	CD11c-	CD11c-	ANA814	549119
1099107	HLADR+	HLA-DR+	ANA812	549123
1099118	CD11c+	CD11c+	ANA814	549125
1099129	B7-2+	CD86+	ANA868	549127
1099133	CD11c+	CD11c+	ANA814	549128
1099143	BDCA2, CD303-	BDCA2-	ANA870	549130
1099147	CD2-	CD2-	ANA860	549130
1099163	HLADR+	HLA-DR+	ANA812	549133
1099185	CD11c+	CD11c+	ANA814	549136
1099241	HLADR+	HLA-DR+	ANA812	549150
1099252	CD14+	CD14+	ANA804	549153
1099284	CD14+	CD14+	ANA804	549162
1099286	CD16+	CD16+	ANA811	549162
1099299	CD16+	CD16+ granulocyte	ANA811	549168
1099301	CD3+	CD3+	ANA809	549170
1099308	CD8-	CD8-	ANA810	549172
1099312	CD8-	CD8-	ANA810	549173
1099323	CD8-	CD8-	ANA810	549175
1099329	CD4+	CD4+	ANA41	549176
1099335	CD278+	ICOS+	ANA898	549176
1099338	CD8-	CD8-	ANA810	549177
1099342	CCR6+	CCR6+	ANA36	549177
1099351	CD3+	CD3+	ANA809	549179
1099353	CD8-	CD8-	ANA810	549179
1099354	CXCR5+	CXCR5+	ANA78	549179
1099356	CXCR3-	CXCR3-	ANA76	549179
1099380	CD278+	ICOS+	ANA898	549182
1099391	CD278+	ICOS+	ANA898	549184
1099397	CXCR3+	CXCR3+	ANA76	549185
1099400	CD4+	CD4+	ANA41	549186
1099406	CD278+	ICOS+	ANA898	549186
1099410	CXCR5-	CXCR5-	ANA78	549187
1099413	CCR6+	CCR6+	ANA36	549187
1099424	CD8-	CD8-	ANA810	549189
1099441	CD45RA-	CD45RA-	ANA816	549191
1099443	CCR6-	CCR6-	ANA36	549191
1099454	CD8+	CD8+	ANA810	549193
1099458	CCR6+	CCR6+	ANA36	549194
1099476	CD14-	CD14-	ANA804	549199
1099486	CD138+	CD138+	ANA891	549201
1099492	B7-2+	CD86+	ANA868	549202
1099494	CD3-	CD3-	ANA809	549203
1099518	CD27-	CD27-	ANA40	549207
1099521	CD3-	CD3-	ANA809	549208
1099523	CD27+	CD27+	ANA40	549208
1099524	IgD+	IgD+	ANA813	549208
1099531	CD3-	CD3-	ANA809	549210
1099533	CD27-	CD27-	ANA40	549210
1099536	CD3-	CD3-	ANA809	549211
1099539	CD19+	CD19+	ANA805	549212
1099541	CD14-	CD14-	ANA804	549212
1099555	CD19+	CD19+	ANA805	549215
1099572	CD19+	CD19+	ANA805	549218
1099574	CD14-	CD14-	ANA804	549218
1099576	B7-2+	CD86+	ANA868	549218
1099578	HLADR+	HLA-DR+	ANA812	549219
1099593	BDCA2, CD303+	BDCA2+	ANA870	549222
1099603	BDCA2, CD303-	BDCA2-	ANA870	549224
1099605		Lin1-		549225
1099612	BDCA2, CD303-	BDCA2-	ANA870	549226
1099629	BDCA3-	BDCA3-	ANA894	549229
1099647	BDCA2, CD303-	BDCA2-	ANA870	549232
1099656	BDCA3-	BDCA3-	ANA894	549233
1099668	CD11c+	CD11c+	ANA814	549235
1099679		Lin1-		549237
1099688	BDCA2, CD303-	BDCA2-	ANA870	549238
1099706	CD16-	CD16-	ANA811	549243
1099713	CCRL1+	CX3CR1+	ANA59	549245
1099722	CD14+	CD14+	ANA804	549248
1099748	CD14+	CD14+	ANA804	549255
1099779	HLADR+	HLA-DR+	ANA812	549263
1099811	CD3+	CD3+	ANA809	549275
1099814	CXCR5+	CXCR5+	ANA78	549275
1099821	CXCR5+	CXCR5+	ANA78	549276
1099826	CD3+	CD3+	ANA809	549277
1099837	CD45RA-	CD45RA-	ANA816	549278
1099840	CD278+	ICOS+	ANA898	549278
1099841	CD3+	CD3+	ANA809	549279
1099846	CXCR3-	CXCR3-	ANA76	549279
1099849	CD4+	CD4+	ANA41	549280
1099855	CD278+	ICOS+	ANA898	549280
1099857	CD4+	CD4+	ANA41	549281
1099861	CXCR3-	CXCR3-	ANA76	549281
1099865	CD8-	CD8-	ANA810	549282
1099870	CD278+	ICOS+	ANA898	549282
1099872	CD4+	CD4+	ANA41	549283
1099880	CD45RA-	CD45RA-	ANA816	549284
1099881	CD278+	ICOS+	ANA898	549284
1099882	CD3+	CD3+	ANA809	549285
1099902	CXCR3+	CXCR3+	ANA76	549287
1099903	CCR6+	CCR6+	ANA36	549287
1099905	CD4+	CD4+	ANA41	549288
1099911	CD278+	ICOS+	ANA898	549288
1099917	CXCR3-	CXCR3-	ANA76	549289
1099921	CD8-	CD8-	ANA810	549290
1099935	CD4+	CD4+	ANA41	549292
1099945	CD3+	CD3+	ANA809	549294
1099956	CXCR5+	CXCR5+	ANA78	549296
1099959	CD8+	CD8+	ANA810	549297
1099982	B7-2+	CD86+	ANA868	549302
1099990	CD14-	CD14-	ANA804	549304
1099993	B7-2+	CD86+	ANA868	549304
1100014	IgD+	IgD+	ANA813	549308
1100044	B7-2+	CD86+	ANA868	549314
1100078	BDCA2, CD303+	BDCA2+	ANA870	549321
1100085	B7-2+	CD86+	ANA868	549322
1100089	CD11c-	CD11c-	ANA814	549323
1100095		Lin1-		549325
1100098	CD11c+	CD11c+	ANA814	549325
1100104	CD2+	CD2+	ANA860	549326
1100107	BDCA2, CD303-	BDCA2-	ANA870	549327
1100112	BDCA2, CD303-	BDCA2-	ANA870	549328
1100114	B7-2-	CD86-	ANA868	549328
1100121		Lin1-		549330
1100130	BDCA2, CD303-	BDCA2-	ANA870	549331
1100141	B7-2+	CD86+	ANA868	549332
1100151	BDCA2, CD303-	BDCA2-	ANA870	549334
1100153	BDCA3+	BDCA3+	ANA894	549334
1100157	BDCA2, CD303-	BDCA2-	ANA870	549335
1100158	CD11c+	CD11c+	ANA814	549335
1100162		Lin1-		549336
1100167	BDCA1-	CD1c-	ANA895	549336
1100172	CD11c+	CD11c+	ANA814	549337
1100176		Lin1-		549338
1100179	CD11c+	CD11c+	ANA814	549338
1100185	CD14+	CD14+	ANA804	549340
1100186	HLADR+	HLA-DR+	ANA812	549340
1100187	CD40+	CD40+	ANA42	549340
1100201	HLADR+	HLA-DR+	ANA812	549345
1100205	HLADR+	HLA-DR+	ANA812	549346
1100209	HLADR+	HLA-DR+	ANA812	549347
1100226	CD16+	CD16+	ANA811	549351
1100228	CD14+	CD14+	ANA804	549352
1100230	CD16-	CD16-	ANA811	549352
1100237	CD16+	CD16+	ANA811	549354
1100246	CD16-	CD16-	ANA811	549357
1100248	CD14+	CD14+	ANA804	549358
1100249	HLADR+	HLA-DR+	ANA812	549358
1100257	HLADR+	HLA-DR+	ANA812	549360
1100263	SLAN+	SLAN+	ANA906	549361
1100269	HLADR+	HLA-DR+	ANA812	549363
1100271	SLAN-	SLAN-	ANA906	549363
1100278	CD16-	CD16- granulocyte	ANA811	549367
1100279	CD16+	CD16+ granulocyte	ANA811	549368
1100282	CD278+	ICOS+	ANA898	549370
1100285	CD8-	CD8-	ANA810	549371
1100291	CD4+	CD4+	ANA41	549373
1100296	CD4+	CD4+	ANA41	549374
1100311	CXCR5+	CXCR5+	ANA78	549376
1100312	CD45RA-	CD45RA-	ANA816	549376
1100313	CXCR3+	CXCR3+	ANA76	549376
1100317	CD4+	CD4+	ANA41	549377
1100325	CD8-	CD8-	ANA810	549378
1100340	CD8-	CD8-	ANA810	549380
1100341	CXCR5+	CXCR5+	ANA78	549380
1100342	CD45RA-	CD45RA-	ANA816	549380
1100344	CCR6+	CCR6+	ANA36	549380
1100354	CD4+	CD4+	ANA41	549382
