FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
450803	Flow cytometry compensation or control	11474158	3647.450803.fcs	3647.fcs	2799
450804	Flow cytometry compensation or control	10177732	3649.450804.fcs	3649.fcs	2799
450805	Flow cytometry compensation or control	8662080	3651.450805.fcs	3651.fcs	2799
450806	Flow cytometry compensation or control	11136878	3653.450806.fcs	3653.fcs	2799
450807	Flow cytometry compensation or control	10671074	3655.450807.fcs	3655.fcs	2799
450808	Flow cytometry compensation or control	12028553	3657.450808.fcs	3657.fcs	2799
450809	Flow cytometry compensation or control	8173027	3659.450809.fcs	3659.fcs	2799
450810	Flow cytometry compensation or control	7757960	3661.450810.fcs	3661.fcs	2799
450811	Flow cytometry result	58165624	1942.450811.fcs	1942.fcs	2799
450812	Flow cytometry result	60532936	1942.450812.txt	1942.txt	2799
450813	Flow cytometry compensation or control	15875733	1939.450813.fcs	1939.fcs	2799
450814	Flow cytometry compensation or control	10316855	2021.450814.fcs	2021.fcs	2799
450815	Flow cytometry compensation or control	12519718	2023.450815.fcs	2023.fcs	2799
450816	Flow cytometry compensation or control	10713160	2025.450816.fcs	2025.fcs	2799
450817	Flow cytometry compensation or control	10215682	2027.450817.fcs	2027.fcs	2799
450818	Flow cytometry compensation or control	10312644	2029.450818.fcs	2029.fcs	2799
450819	Flow cytometry compensation or control	10304212	2031.450819.fcs	2031.fcs	2799
450820	Flow cytometry compensation or control	10405402	2033.450820.fcs	2033.fcs	2799
450821	Flow cytometry compensation or control	10483394	2035.450821.fcs	2035.fcs	2799
450822	Flow cytometry compensation or control	14718361	2037.450822.fcs	2037.fcs	2799
450823	Flow cytometry compensation or control	12471239	2039.450823.fcs	2039.fcs	2799
450824	Flow cytometry compensation or control	11349781	2041.450824.fcs	2041.fcs	2799
450907	Flow cytometry result	25970904	2716.450907.fcs	2716.fcs	2799
450908	Flow cytometry result	27619108	2716.450908.txt	2716.txt	2799
450909	Flow cytometry compensation or control	8764475	2711.450909.fcs	2711.fcs	2799
450910	Flow cytometry compensation or control	6301047	2777.450910.fcs	2777.fcs	2799
450911	Flow cytometry compensation or control	8197774	2779.450911.fcs	2779.fcs	2799
450912	Flow cytometry compensation or control	7247064	2781.450912.fcs	2781.fcs	2799
450913	Flow cytometry compensation or control	10701542	2783.450913.fcs	2783.fcs	2799
450914	Flow cytometry compensation or control	7848596	2785.450914.fcs	2785.fcs	2799
450915	Flow cytometry compensation or control	7559528	2787.450915.fcs	2787.fcs	2799
450916	Flow cytometry compensation or control	8078102	2789.450916.fcs	2789.fcs	2799
450917	Flow cytometry compensation or control	8097070	2791.450917.fcs	2791.fcs	2799
450918	Flow cytometry compensation or control	7371913	2793.450918.fcs	2793.fcs	2799
450919	Flow cytometry compensation or control	24090467	2795.450919.fcs	2795.fcs	2799
450920	Flow cytometry compensation or control	10569821	2797.450920.fcs	2797.fcs	2799
