FCS_file_name	fcs_version	fcs_file_name	Panel_reported	Panel
2145_BAYVAC018T3_Tube_003.408651.fcs	1	2145_BAYVAC018T3_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2421_BAYVAC018T5_Tube_003.408667.fcs	1	2421_BAYVAC018T5_Tube_003.fcs	FSC-A__SSC-A__lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
233_BAYVAC020T0_Tube_003.408683.fcs	1	233_BAYVAC020T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
503_BAYVAC020T0_Tube_003.408701.fcs	1	503_BAYVAC020T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1055_BAYVAC020T6_Tube_003.408719.fcs	1	1055_BAYVAC020T6_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1331_BAYVAC020T7_Tube_003.408956.fcs	1	1331_BAYVAC020T7_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
779_BAYVAC020T0_Tube_003.408974.fcs	1	779_BAYVAC020T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1607_BAYVAC020T8_Tube_003.408992.fcs	1	1607_BAYVAC020T8_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1883_BAYVAC020T9_Tube_003.409010.fcs	1	1883_BAYVAC020T9_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2160_BAYVAC020T4_Tube_003.409028.fcs	1	2160_BAYVAC020T4_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2436_BAYVAC020T5_Tube_003.409046.fcs	1	2436_BAYVAC020T5_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
248_BAYVAC021T0_Tube_003.409062.fcs	1	248_BAYVAC021T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
519_BAYVAC021T0_Tube_003.409080.fcs	1	519_BAYVAC021T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1071_BAYVAC021T6_Tube_003.409098.fcs	1	1071_BAYVAC021T6_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1347_BAYVAC021T7_Tube_003.409116.fcs	1	1347_BAYVAC021T7_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
795_BAYVAC021T0_Tube_003.409134.fcs	1	795_BAYVAC021T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1623_BAYVAC021T8_Tube_003.409152.fcs	1	1623_BAYVAC021T8_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1899_BAYVAC021T9_Tube_003.409170.fcs	1	1899_BAYVAC021T9_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2176_BAYVAC021T4_Tube_003.409188.fcs	1	2176_BAYVAC021T4_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2452_BAYVAC021T5_Tube_003.409206.fcs	1	2452_BAYVAC021T5_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
263_BAYVAC022T0_Tube_003.409222.fcs	1	263_BAYVAC022T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
535_BAYVAC022T0_Tube_003.409240.fcs	1	535_BAYVAC022T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1087_BAYVAC022T6_Tube_003.409258.fcs	1	1087_BAYVAC022T6_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1363_BAYVAC022T7_Tube_003.409276.fcs	1	1363_BAYVAC022T7_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
811_BAYVAC022T0_Tube_003.409294.fcs	1	811_BAYVAC022T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1639_BAYVAC022T8_Tube_003.409312.fcs	1	1639_BAYVAC022T8_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1915_BAYVAC022T9_Tube_003.409330.fcs	1	1915_BAYVAC022T9_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2192_BAYVAC022T4_Tube_003.409348.fcs	1	2192_BAYVAC022T4_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2468_BAYVAC022T5_Tube_003.409588.fcs	1	2468_BAYVAC022T5_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
278_BAYVAC023T0_Tube_003.409604.fcs	1	278_BAYVAC023T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
551_BAYVAC023T0_Tube_003.409622.fcs	1	551_BAYVAC023T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1103_BAYVAC023T6_Tube_003.409640.fcs	1	1103_BAYVAC023T6_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1379_BAYVAC023T7_Tube_003.409658.fcs	1	1379_BAYVAC023T7_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
827_BAYVAC023T0_Tube_003.409676.fcs	1	827_BAYVAC023T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1655_BAYVAC023T8_Tube_003.409694.fcs	1	1655_BAYVAC023T8_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1931_BAYVAC023T9_Tube_003.409712.fcs	1	1931_BAYVAC023T9_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2208_BAYVAC023T4_Tube_003.409730.fcs	1	2208_BAYVAC023T4_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2484_BAYVAC023T5_Tube_003.409748.fcs	1	2484_BAYVAC023T5_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
293_BAYVAC024T0_Tube_003.409764.fcs	1	293_BAYVAC024T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
567_BAYVAC024T0_Tube_003.409782.fcs	1	567_BAYVAC024T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1119_BAYVAC024T6_Tube_003.409800.fcs	1	1119_BAYVAC024T6_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1395_BAYVAC024T7_Tube_003.409818.fcs	1	1395_BAYVAC024T7_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
843_BAYVAC024T0_Tube_003.409836.fcs	1	843_BAYVAC024T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1671_BAYVAC024T8_Tube_003.409854.fcs	1	1671_BAYVAC024T8_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1947_BAYVAC024T9_Tube_003.409872.fcs	1	1947_BAYVAC024T9_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2224_BAYVAC024T4_Tube_003.409890.fcs	1	2224_BAYVAC024T4_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2500_BAYVAC024T5_Tube_003.409908.fcs	1	2500_BAYVAC024T5_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
308_BAYVAC025T0_Tube_003.409924.fcs	1	308_BAYVAC025T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
583_BAYVAC025T0_Tube_003.409942.fcs	1	583_BAYVAC025T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1135_BAYVAC025T6_Tube_003.409960.fcs	1	1135_BAYVAC025T6_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1411_BAYVAC025T7_Tube_003.410197.fcs	1	1411_BAYVAC025T7_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
859_BAYVAC025T0_Tube_003.410215.fcs	1	859_BAYVAC025T0_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1687_BAYVAC025T8_Tube_003.410233.fcs	1	1687_BAYVAC025T8_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1963_BAYVAC025T9_Tube_003.410251.fcs	1	1963_BAYVAC025T9_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2240_BAYVAC025T4_Tube_003.410269.fcs	1	2240_BAYVAC025T4_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
2516_BAYVAC025T5_Tube_003.410287.fcs	1	2516_BAYVAC025T5_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR	27
1793_BAYVAC010T9_Tube_003.407479.fcs	1	1793_BAYVAC010T9_Tube_003.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__BDCA-1__APC-Cy7-A__BDCA-2__CD45RA__PE-Cy5-A__CD2__CD4__Alexa Fluor 700-A__HLA-DR__AmCyan-A	28
54_BAYVAC001T0_Tube_004.406094.fcs	1	54_BAYVAC001T0_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
324_BAYVAC001T2_Tube_004.406110.fcs	1	324_BAYVAC001T2_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
876_BAYVAC001T6_Tube_004.406126.fcs	1	876_BAYVAC001T6_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1152_BAYVAC001T7_Tube_004.406142.fcs	1	1152_BAYVAC001T7_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
600_BAYVAC001T3_Tube_004.406158.fcs	1	600_BAYVAC001T3_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1428_BAYVAC001T8_Tube_004.406174.fcs	1	1428_BAYVAC001T8_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1704_BAYVAC001T9_Tube_004.406190.fcs	1	1704_BAYVAC001T9_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1980_BAYVAC001T4_Tube_004.406206.fcs	1	1980_BAYVAC001T4_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
2257_BAYVAC001T5_Tube_004.406222.fcs	1	2257_BAYVAC001T5_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
69_BAYVAC002T0_Tube_004.406238.fcs	1	69_BAYVAC002T0_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
339_BAYVAC002T2_Tube_004.406254.fcs	1	339_BAYVAC002T2_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
891_BAYVAC002T6_Tube_004.406270.fcs	1	891_BAYVAC002T6_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1167_BAYVAC002T7_Tube_004.406286.fcs	1	1167_BAYVAC002T7_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
615_BAYVAC002T3_Tube_004.406506.fcs	1	615_BAYVAC002T3_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1443_BAYVAC002T8_Tube_004.406522.fcs	1	1443_BAYVAC002T8_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1719_BAYVAC002T9_Tube_004.406538.fcs	1	1719_BAYVAC002T9_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1995_BAYVAC002T4_Tube_004.406554.fcs	1	1995_BAYVAC002T4_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
2272_BAYVAC002T5_Tube_004.406570.fcs	1	2272_BAYVAC002T5_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
84_BAYVAC003T0_Tube_004.406586.fcs	1	84_BAYVAC003T0_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
354_BAYVAC003T2_Tube_004.406602.fcs	1	354_BAYVAC003T2_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
906_BAYVAC003T6_Tube_004.406618.fcs	1	906_BAYVAC003T6_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1182_BAYVAC003T7_Tube_004.406634.fcs	1	1182_BAYVAC003T7_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
630_BAYVAC003T3_Tube_004.406650.fcs	1	630_BAYVAC003T3_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1458_BAYVAC003T8_Tube_004.406666.fcs	1	1458_BAYVAC003T8_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1734_BAYVAC003T9_Tube_004.406682.fcs	1	1734_BAYVAC003T9_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
2010_BAYVAC003T4_Tube_004.406698.fcs	1	2010_BAYVAC003T4_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
2287_BAYVAC003T5_Tube_004.406714.fcs	1	2287_BAYVAC003T5_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
99_BAYVAC005T0_Tube_004.406730.fcs	1	99_BAYVAC005T0_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
369_BAYVAC005T2_Tube_004.406746.fcs	1	369_BAYVAC005T2_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
921_BAYVAC005T6_Tube_004.406762.fcs	1	921_BAYVAC005T6_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1197_BAYVAC005T7_Tube_004.406778.fcs	1	1197_BAYVAC005T7_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
645_BAYVAC005T3_Tube_004.406794.fcs	1	645_BAYVAC005T3_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1473_BAYVAC005T8_Tube_004.406810.fcs	1	1473_BAYVAC005T8_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
1749_BAYVAC005T9_Tube_004.406826.fcs	1	1749_BAYVAC005T9_Tube_004.fcs	FSC-A__SSC-A__Lin-1__Pacific Orange-A__CD11c__APC-Cy7-A__CD123__PE-Texas Red-A__PE-Cy5-A__PE-Cy7-A__Pacific Blue-A__Alexa Fluor 700-A__HLA-DR	29
