RESULT_ID	ANALYTE_PREFERRED	ANALYTE_REPORTED	ARM_ACCESSION	ASSAY_GROUP_ID	ASSAY_ID	BIOSAMPLE_ACCESSION	COMMENTS	CONCENTRATION_UNIT_REPORTED	CONCENTRATION_UNIT_PREFERRED	CONCENTRATION_VALUE_REPORTED	CONCENTRATION_VALUE_PREFERRED	EXPERIMENT_ACCESSION	MFI	MFI_COORDINATE	REPOSITORY_ACCESSION	REPOSITORY_NAME	SOURCE_ACCESSION	SOURCE_TYPE	STUDY_ACCESSION	STUDY_TIME_COLLECTED	STUDY_TIME_COLLECTED_UNIT	SUBJECT_ACCESSION	WORKSPACE_ID
270059	ANA73	MIG	ARM856		198	BS741216		pg/ml	pg/ml	30	30	EXP13808	235				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270060	ANA20	MIP1A	ARM856		198	BS741216		pg/ml	pg/ml	21	21	EXP13808	163				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270061	ANA24	MIP1B	ARM856		198	BS741216		pg/ml	pg/ml	84	84	EXP13808	367				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270062	ANA699	NGF	ARM856		198	BS741216		pg/ml	pg/ml	46	46	EXP13808	32				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270063	ANA708	PAI1	ARM856		198	BS741216		pg/ml	pg/ml	3827	3827	EXP13808	10613				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270064	ANA202	PDGFBB	ARM856		198	BS741216		pg/ml	pg/ml	1600	1600	EXP13808	999				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270065	ANA27	RANTES	ARM856		198	BS741216		pg/ml	pg/ml	1442	1442	EXP13808	9195				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270066	ANA208	RESISTIN	ARM856		198	BS741216		pg/ml	pg/ml	2301	2301	EXP13808	2426				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270067	ANA186	SCF	ARM856		198	BS741216		pg/ml	pg/ml	0	0	EXP13808	35				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270068	ANA212	TGFA	ARM856		198	BS741216		pg/ml	pg/ml	1	1	EXP13808	47				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270069	ANA213	TGFB	ARM856		198	BS741216		pg/ml	pg/ml	6	6	EXP13808	102				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270070	ANA220	TNFA	ARM856		198	BS741216		pg/ml	pg/ml	5	5	EXP13808	40				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270071	ANA192	TNFB	ARM856		198	BS741216		pg/ml	pg/ml	0	0	EXP13808	21				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270072	ANA237	TRAIL	ARM856		198	BS741216		pg/ml	pg/ml	29	29	EXP13808	166				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270073	ANA702	VCAM1	ARM856		198	BS741216		pg/ml	pg/ml	3401	3401	EXP13808	4507				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270074	ANA709	VEGF	ARM856		198	BS741216		pg/ml	pg/ml	27	27	EXP13808	70				ES805304	EXPSAMPLE	SDY202	7	Days	SUB120357	2883
270075	ANA43	CD40L	ARM856		198	BS741217		pg/ml	pg/ml	536	536	EXP13808	589				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270076		CHEX1	ARM856		198	BS741217		N/A		0		EXP13808	1023				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270077		CHEX2	ARM856		198	BS741217		N/A		0		EXP13808	862				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270078		CHEX3	ARM856		198	BS741217		N/A		0		EXP13808	3380				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270079		CHEX4	ARM856		198	BS741217		N/A		0		EXP13808	161				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270080	ANA70	ENA78	ARM856		198	BS741217		pg/ml	pg/ml	1040	1040	EXP13808	339				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270081	ANA3	EOTAXIN	ARM856		198	BS741217		pg/ml	pg/ml	114	114	EXP13808	932				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270082	ANA86	FASL	ARM856		198	BS741217		pg/ml	pg/ml	26	26	EXP13808	107				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270083	ANA88	FGFB	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	48				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270084	ANA56	GCSF	ARM856		198	BS741217		pg/ml	pg/ml	70	70	EXP13808	96				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270085	ANA53	GMCSF	ARM856		198	BS741217		pg/ml	pg/ml	126	126	EXP13808	274				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270086	ANA60	GROA	ARM856		198	BS741217		pg/ml	pg/ml	35	35	EXP13808	79				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270087	ANA92	HGF	ARM856		198	BS741217		pg/ml	pg/ml	167	167	EXP13808	562				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270088	ANA705	ICAM1	ARM856		198	BS741217		pg/ml	pg/ml	58548	58548	EXP13808	6735				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270089	ANA717	IFNA	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	30				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270090	ANA108	IFNB	ARM856		198	BS741217		pg/ml	pg/ml	78	78	EXP13808	469				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270091	ANA110	IFNG	ARM856		198	BS741217		pg/ml	pg/ml	71	71	EXP13808	107				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270092	ANA118	IL10	ARM856		198	BS741217		pg/ml	pg/ml	0	0	EXP13808	52				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270093	ANA124	IL12P40	ARM856		198	BS741217		pg/ml	pg/ml	35	35	EXP13808	240				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270094	ANA800	IL12P70	ARM856		198	BS741217		pg/ml	pg/ml	36	36	EXP13808	105				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270095	ANA127	IL13	ARM856		198	BS741217		pg/ml	pg/ml	57	57	EXP13808	104				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270096	ANA130	IL15	ARM856		198	BS741217		pg/ml	pg/ml	86	86	EXP13808	77				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270097	ANA801	IL17	ARM856		198	BS741217		pg/ml	pg/ml	18	18	EXP13808	137				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270098	ANA137	IL17F	ARM856		198	BS741217		pg/ml	pg/ml	66	66	EXP13808	235				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270099	ANA142	IL1A	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	33				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270100	ANA143	IL1B	ARM856		198	BS741217		pg/ml	pg/ml	8	8	EXP13808	129				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270101	ANA145	IL1RA	ARM856		198	BS741217		pg/ml	pg/ml	28	28	EXP13808	36				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270102	ANA148	IL2	ARM856		198	BS741217		pg/ml	pg/ml	397	397	EXP13808	440				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270103	ANA174	IL4	ARM856		198	BS741217		pg/ml	pg/ml	18	18	EXP13808	95				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270104	ANA176	IL5	ARM856		198	BS741217		pg/ml	pg/ml	142	142	EXP13808	186				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270105	ANA178	IL6	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	45				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270106	ANA181	IL7	ARM856		198	BS741217		pg/ml	pg/ml	341	341	EXP13808	353				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270107	ANA72	IL8	ARM856		198	BS741217		pg/ml	pg/ml	8	8	EXP13808	79				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270108	ANA61	IP10	ARM856		198	BS741217		pg/ml	pg/ml	91	91	EXP13808	261				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270109	ANA714	LEPTIN	ARM856		198	BS741217		pg/ml	pg/ml	7374	7374	EXP13808	4141				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270110	ANA190	LIF	ARM856		198	BS741217		pg/ml	pg/ml	28	28	EXP13808	180				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270111	ANA11	MCP1	ARM856		198	BS741217		pg/ml	pg/ml	80	80	EXP13808	637				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270112	ANA28	MCP3	ARM856		198	BS741217		pg/ml	pg/ml	80	80	EXP13808	229				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270113	ANA51	MCSF	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	22				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270114	ANA73	MIG	ARM856		198	BS741217		pg/ml	pg/ml	66	66	EXP13808	392				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270115	ANA20	MIP1A	ARM856		198	BS741217		pg/ml	pg/ml	42	42	EXP13808	281				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270116	ANA24	MIP1B	ARM856		198	BS741217		pg/ml	pg/ml	88	88	EXP13808	393				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270117	ANA699	NGF	ARM856		198	BS741217		pg/ml	pg/ml	181	181	EXP13808	89				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270118	ANA708	PAI1	ARM856		198	BS741217		pg/ml	pg/ml	5361	5361	EXP13808	11814				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270119	ANA202	PDGFBB	ARM856		198	BS741217		pg/ml	pg/ml	3168	3168	EXP13808	2132				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270120	ANA27	RANTES	ARM856		198	BS741217		pg/ml	pg/ml	1453	1453	EXP13808	9230				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270121	ANA208	RESISTIN	ARM856		198	BS741217		pg/ml	pg/ml	3230	3230	EXP13808	3366				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270122	ANA186	SCF	ARM856		198	BS741217		pg/ml	pg/ml	36	36	EXP13808	127				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270123	ANA212	TGFA	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	94				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270124	ANA213	TGFB	ARM856		198	BS741217		pg/ml	pg/ml	34	34	EXP13808	213				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270125	ANA220	TNFA	ARM856		198	BS741217		pg/ml	pg/ml	14	14	EXP13808	78				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270126	ANA192	TNFB	ARM856		198	BS741217		pg/ml	pg/ml	0	0	EXP13808	25				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270127	ANA237	TRAIL	ARM856		198	BS741217		pg/ml	pg/ml	85	85	EXP13808	313				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270128	ANA702	VCAM1	ARM856		198	BS741217		pg/ml	pg/ml	8753	8753	EXP13808	8260				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270129	ANA709	VEGF	ARM856		198	BS741217		pg/ml	pg/ml	533	533	EXP13808	711				ES805309	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270130	ANA43	CD40L	ARM856		198	BS741217		pg/ml	pg/ml	515	515	EXP13808	569				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270131		CHEX1	ARM856		198	BS741217		N/A		0		EXP13808	1026				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270132		CHEX2	ARM856		198	BS741217		N/A		0		EXP13808	852				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270133		CHEX3	ARM856		198	BS741217		N/A		0		EXP13808	3313				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270134		CHEX4	ARM856		198	BS741217		N/A		0		EXP13808	165				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270135	ANA70	ENA78	ARM856		198	BS741217		pg/ml	pg/ml	987	987	EXP13808	319				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270136	ANA3	EOTAXIN	ARM856		198	BS741217		pg/ml	pg/ml	100	100	EXP13808	766				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270137	ANA86	FASL	ARM856		198	BS741217		pg/ml	pg/ml	28	28	EXP13808	114				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270138	ANA88	FGFB	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	43				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270139	ANA56	GCSF	ARM856		198	BS741217		pg/ml	pg/ml	67	67	EXP13808	92				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270140	ANA53	GMCSF	ARM856		198	BS741217		pg/ml	pg/ml	120	120	EXP13808	259				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270141	ANA60	GROA	ARM856		198	BS741217		pg/ml	pg/ml	33	33	EXP13808	76				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270142	ANA92	HGF	ARM856		198	BS741217		pg/ml	pg/ml	159	159	EXP13808	538				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270143	ANA705	ICAM1	ARM856		198	BS741217		pg/ml	pg/ml	42659	42659	EXP13808	6462				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270144	ANA717	IFNA	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	31				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270145	ANA108	IFNB	ARM856		198	BS741217		pg/ml	pg/ml	55	55	EXP13808	387				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270146	ANA110	IFNG	ARM856		198	BS741217		pg/ml	pg/ml	66	66	EXP13808	100				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270147	ANA118	IL10	ARM856		198	BS741217		pg/ml	pg/ml	0	0	EXP13808	52				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270148	ANA124	IL12P40	ARM856		198	BS741217		pg/ml	pg/ml	34	34	EXP13808	232				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270149	ANA800	IL12P70	ARM856		198	BS741217		pg/ml	pg/ml	34	34	EXP13808	100				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270150	ANA127	IL13	ARM856		198	BS741217		pg/ml	pg/ml	55	55	EXP13808	100				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270151	ANA130	IL15	ARM856		198	BS741217		pg/ml	pg/ml	77	77	EXP13808	71				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270152	ANA801	IL17	ARM856		198	BS741217		pg/ml	pg/ml	18	18	EXP13808	142				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270153	ANA137	IL17F	ARM856		198	BS741217		pg/ml	pg/ml	59	59	EXP13808	217				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270154	ANA142	IL1A	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	35				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270155	ANA143	IL1B	ARM856		198	BS741217		pg/ml	pg/ml	8	8	EXP13808	133				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270156	ANA145	IL1RA	ARM856		198	BS741217		pg/ml	pg/ml	34	34	EXP13808	37				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270157	ANA148	IL2	ARM856		198	BS741217		pg/ml	pg/ml	394	394	EXP13808	437				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270158	ANA174	IL4	ARM856		198	BS741217		pg/ml	pg/ml	17	17	EXP13808	93				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270159	ANA176	IL5	ARM856		198	BS741217		pg/ml	pg/ml	143	143	EXP13808	188				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270160	ANA178	IL6	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	45				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270161	ANA181	IL7	ARM856		198	BS741217		pg/ml	pg/ml	358	358	EXP13808	371				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270162	ANA72	IL8	ARM856		198	BS741217		pg/ml	pg/ml	7	7	EXP13808	72				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270163	ANA61	IP10	ARM856		198	BS741217		pg/ml	pg/ml	89	89	EXP13808	252				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270164	ANA714	LEPTIN	ARM856		198	BS741217		pg/ml	pg/ml	7381	7381	EXP13808	4145				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270165	ANA190	LIF	ARM856		198	BS741217		pg/ml	pg/ml	30	30	EXP13808	196				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270166	ANA11	MCP1	ARM856		198	BS741217		pg/ml	pg/ml	76	76	EXP13808	591				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270167	ANA28	MCP3	ARM856		198	BS741217		pg/ml	pg/ml	62	62	EXP13808	189				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270168	ANA51	MCSF	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	21				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270169	ANA73	MIG	ARM856		198	BS741217		pg/ml	pg/ml	63	63	EXP13808	382				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270170	ANA20	MIP1A	ARM856		198	BS741217		pg/ml	pg/ml	41	41	EXP13808	278				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270171	ANA24	MIP1B	ARM856		198	BS741217		pg/ml	pg/ml	86	86	EXP13808	380				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270172	ANA699	NGF	ARM856		198	BS741217		pg/ml	pg/ml	188	188	EXP13808	94				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270173	ANA708	PAI1	ARM856		198	BS741217		pg/ml	pg/ml	5557	5557	EXP13808	11929				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270174	ANA202	PDGFBB	ARM856		198	BS741217		pg/ml	pg/ml	3290	3290	EXP13808	2224				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270175	ANA27	RANTES	ARM856		198	BS741217		pg/ml	pg/ml	1734	1734	EXP13808	10043				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270176	ANA208	RESISTIN	ARM856		198	BS741217		pg/ml	pg/ml	3034	3034	EXP13808	3169				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270177	ANA186	SCF	ARM856		198	BS741217		pg/ml	pg/ml	34	34	EXP13808	120				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270178	ANA212	TGFA	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	90				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270179	ANA213	TGFB	ARM856		198	BS741217		pg/ml	pg/ml	39	39	EXP13808	232				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270180	ANA220	TNFA	ARM856		198	BS741217		pg/ml	pg/ml	14	14	EXP13808	79				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270181	ANA192	TNFB	ARM856		198	BS741217		pg/ml	pg/ml	1	1	EXP13808	29				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270182	ANA237	TRAIL	ARM856		198	BS741217		pg/ml	pg/ml	69	69	EXP13808	271				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270183	ANA702	VCAM1	ARM856		198	BS741217		pg/ml	pg/ml	8426	8426	EXP13808	8097				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270184	ANA709	VEGF	ARM856		198	BS741217		pg/ml	pg/ml	547	547	EXP13808	727				ES805310	EXPSAMPLE	SDY202	7	Days	SUB120358	2883
270185	ANA43	CD40L	ARM856		198	BS741218		pg/ml	pg/ml	301	301	EXP13808	360				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270186		CHEX1	ARM856		198	BS741218		N/A		0		EXP13808	980				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270187		CHEX2	ARM856		198	BS741218		N/A		0		EXP13808	747				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270188		CHEX3	ARM856		198	BS741218		N/A		0		EXP13808	3605				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270189		CHEX4	ARM856		198	BS741218		N/A		0		EXP13808	61				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270190	ANA70	ENA78	ARM856		198	BS741218		pg/ml	pg/ml	64	64	EXP13808	48				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270191	ANA3	EOTAXIN	ARM856		198	BS741218		pg/ml	pg/ml	58	58	EXP13808	331				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270192	ANA86	FASL	ARM856		198	BS741218		pg/ml	pg/ml	9	9	EXP13808	61				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270193	ANA88	FGFB	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	24				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270194	ANA56	GCSF	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	28				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270195	ANA53	GMCSF	ARM856		198	BS741218		pg/ml	pg/ml	70	70	EXP13808	144				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270196	ANA60	GROA	ARM856		198	BS741218		pg/ml	pg/ml	11	11	EXP13808	37				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270197	ANA92	HGF	ARM856		198	BS741218		pg/ml	pg/ml	56	56	EXP13808	221				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270198	ANA705	ICAM1	ARM856		198	BS741218		pg/ml	pg/ml	12863	12863	EXP13808	4658				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270199	ANA717	IFNA	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	16				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270200	ANA108	IFNB	ARM856		198	BS741218		pg/ml	pg/ml	17	17	EXP13808	234				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270201	ANA110	IFNG	ARM856		198	BS741218		pg/ml	pg/ml	53	53	EXP13808	81				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270202	ANA118	IL10	ARM856		198	BS741218		pg/ml	pg/ml	0	0	EXP13808	14				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270203	ANA124	IL12P40	ARM856		198	BS741218		pg/ml	pg/ml	20	20	EXP13808	143				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270204	ANA800	IL12P70	ARM856		198	BS741218		pg/ml	pg/ml	14	14	EXP13808	61				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270205	ANA127	IL13	ARM856		198	BS741218		pg/ml	pg/ml	14	14	EXP13808	29				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270206	ANA130	IL15	ARM856		198	BS741218		pg/ml	pg/ml	69	69	EXP13808	66				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270207	ANA801	IL17	ARM856		198	BS741218		pg/ml	pg/ml	6	6	EXP13808	64				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270208	ANA137	IL17F	ARM856		198	BS741218		pg/ml	pg/ml	29	29	EXP13808	141				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270209	ANA142	IL1A	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	16				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270210	ANA143	IL1B	ARM856		198	BS741218		pg/ml	pg/ml	4	4	EXP13808	82				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270211	ANA145	IL1RA	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	22				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270212	ANA148	IL2	ARM856		198	BS741218		pg/ml	pg/ml	96	96	EXP13808	112				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270213	ANA174	IL4	ARM856		198	BS741218		pg/ml	pg/ml	26	26	EXP13808	129				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270214	ANA176	IL5	ARM856		198	BS741218		pg/ml	pg/ml	49	49	EXP13808	81				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270215	ANA178	IL6	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	14				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270216	ANA181	IL7	ARM856		198	BS741218		pg/ml	pg/ml	220	220	EXP13808	228				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270217	ANA72	IL8	ARM856		198	BS741218		pg/ml	pg/ml	4	4	EXP13808	44				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270218	ANA61	IP10	ARM856		198	BS741218		pg/ml	pg/ml	98	98	EXP13808	289				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270219	ANA714	LEPTIN	ARM856		198	BS741218		pg/ml	pg/ml	4806	4806	EXP13808	2615				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270220	ANA190	LIF	ARM856		198	BS741218		pg/ml	pg/ml	37	37	EXP13808	235				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270221	ANA11	MCP1	ARM856		198	BS741218		pg/ml	pg/ml	45	45	EXP13808	256				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270222	ANA28	MCP3	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	88				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
270223	ANA51	MCSF	ARM856		198	BS741218		pg/ml	pg/ml	1	1	EXP13808	18				ES805315	EXPSAMPLE	SDY202	7	Days	SUB120359	2883
